,cloudPercent,SCA_cloudFree,SCA,SCA_error
2006-06-28,11.085349633322917,7.670740180651489,12.363086628823943,5.542674816661458
2006-06-29,100.0,-1.0,50.0,50.0
2006-06-30,16.165618524846415,9.080738877807649,15.695590534007053,8.082809262423208
2006-07-01,4.222802259722696,7.172950937896168,8.981452533463235,2.111401129861348
2006-07-02,2.0205178167646993,7.002077767883645,7.870858447422186,1.0102589083823497
2006-07-03,23.071610825585367,14.37467517127333,22.594011471107784,11.535805412792683
2006-07-04,10.156392005176713,13.86987132799223,17.539388827896087,5.078196002588356
2006-07-05,14.013780471850335,14.12873504923714,19.15565537191284,7.006890235925168
2006-07-06,49.40057544757033,23.18031044930429,36.42939142059986,24.700287723785166
2006-07-07,86.89823278488727,13.172757475083058,45.17498041264037,43.449116392443635
2006-07-08,89.41726362851192,21.870927919895756,47.02317445801671,44.70863181425596
2006-07-09,91.84115156400927,14.29588748442229,47.08695557443841,45.92057578200463
2006-07-10,21.410711170553004,10.446725860155382,18.915363144734545,10.705355585276502
2006-07-11,11.161197914773265,14.509608144826005,18.470761020510544,5.580598957386632
2006-07-12,44.871645783062476,12.681608437705998,29.42698491147484,22.435822891531238
2006-07-13,52.038592310598354,13.44674018419777,32.46854203597687,26.019296155299177
2006-07-14,16.37103809246874,10.585013908205841,17.03765629543472,8.18551904623437
2006-07-15,1.1698500061800654,7.041124107996763,7.543678520274249,0.5849250030900327
2006-07-16,0.1890372912410298,5.364986633061139,5.449363453275071,0.0945186456205149
2006-07-17,0.010905997571597874,4.748262121520607,4.75319727495474,0.005452998785798937
2006-07-18,0.14032383542122598,4.80174158694101,4.865165516689811,0.07016191771061299
2006-07-19,0.8862940693185205,5.674149061032864,6.067006449079897,0.44314703465926025
2006-07-20,0.428969237816183,6.7244010544071156,6.910040061364413,0.2144846189080915
2006-07-21,8.821497902413133,8.075371194360716,11.773751445044677,4.410748951206567
2006-07-22,19.73754998182479,12.178331718009801,19.64340239912759,9.868774990912396
2006-07-23,69.15463319062476,7.024560082807942,36.74406791959945,34.57731659531238
2006-07-24,18.238381136518917,12.807816083779313,19.591068339414733,9.119190568259459
2006-07-25,11.587396216538467,11.79692125518058,16.223663356258996,5.793698108269234
2006-07-26,11.639927014197337,8.249347999572189,13.109093420373508,5.819963507098668
2006-07-27,5.35120947513069,8.880848677590087,11.081220599248214,2.675604737565345
2006-07-28,12.86127587811119,8.939311783107403,14.220240172133053,6.430637939055595
2006-07-29,99.41176043925756,100.0,50.294119780371226,49.70588021962878
2006-07-30,15.806845610259689,10.564219470493756,16.797772413993663,7.9034228051298445
2006-07-31,52.3518986606235,14.911585365853657,33.281036636741334,26.17594933031175
2006-08-01,91.59847957288764,21.058539112415815,47.568477251624884,45.79923978644382
2006-08-02,41.09886597264095,12.669281432694444,28.011783423295146,20.549432986320475
2006-08-03,100.0,-1.0,50.0,50.0
2006-08-04,96.02628830083565,11.683096020445419,48.47739670380687,48.01314415041782
2006-08-05,77.63672654690619,12.638343448768296,41.644710578842314,38.818363273453095
2006-08-06,99.37907121821004,29.789719626168225,49.87450855227843,49.68953560910502
2006-08-07,100.0,-1.0,50.0,50.0
2006-08-08,83.2027395670091,13.398410504492054,43.8519356898253,41.60136978350455
2006-08-09,80.2888767918708,11.323047464742055,42.37633823262566,40.1444383959354
2006-08-10,77.17319514301681,12.540141807891642,41.4491112707848,38.586597571508406
2006-08-11,82.49170954001553,15.753481432360742,44.004020056745205,41.24585477000777
2006-08-12,95.71492844910162,14.987298899237933,48.49968070593016,47.85746422455081
2006-08-13,65.01778326195834,6.892831206556697,34.920156783044206,32.50889163097917
2006-08-14,94.90914104908705,23.449750534568782,48.64836424859938,47.45457052454353
2006-08-15,10.875159939513784,6.855203804458656,11.547269396301035,5.437579969756892
2006-08-16,98.86760972071092,35.23382447149263,49.83278926369242,49.43380486035546
2006-08-17,59.90281318777102,16.841476006738766,36.704364690244276,29.95140659388551
2006-08-18,38.23796680648749,15.133360013182983,28.46565423787957,19.118983403243746
2006-08-19,72.32819991282871,14.036699656104796,40.048307424088335,36.164099956414354
2006-08-20,42.557300401483964,10.028943011337066,27.0395458076507,21.278650200741982
2006-08-21,24.965656595024022,13.401722317476,22.538722643388258,12.482828297512011
2006-08-22,33.8669709103329,9.912642162518543,23.489015980059445,16.93348545516645
2006-08-24,58.968176734593094,16.897345132743364,36.41737715870964,29.484088367296547
2006-08-25,28.777637259604898,10.171238468446404,21.633014986989956,14.388818629802449
2006-08-26,20.58714475779188,10.335072782202692,18.500948766603415,10.29357237889594
2006-08-27,43.552030447635445,13.058918898053193,29.14750978725877,21.776015223817723
2006-08-28,100.0,-1.0,50.0,50.0
2006-08-29,85.05704581083435,9.335081839817379,43.92345990826221,42.52852290541718
2006-08-30,60.09036691582946,13.170731707317074,35.301574156805486,30.04518345791473
2006-08-31,1.6620740299115162,6.802218114602587,7.52004885886912,0.8310370149557581
2006-09-01,0.09960811115392725,5.28813263271277,5.332669279258974,0.04980405557696362
2006-09-02,8.228041351033049,6.248613707658671,9.84849586344272,4.1140206755165245
2006-09-03,66.20515910757459,8.326888373292086,35.916638230831225,33.102579553787294
2006-09-04,0.22757181599400897,3.8454811770364214,3.9505158536851366,0.11378590799700448
2006-09-05,0.0,4.019950704890976,4.019950704890976,0.0
2006-09-06,0.0,3.260166207402991,3.260166207402991,0.0
2006-09-07,8.370223375566072,11.18629815320175,14.43509169810498,4.185111687783036
2006-09-08,4.8719663811781135,5.701576722892671,7.859781012345319,2.4359831905890568
2006-09-09,0.0007270665047731916,3.751690441914235,3.7520266978820556,0.0003635332523865958
2006-09-10,0.06761718494390681,3.4791845524787917,3.510640618297356,0.033808592471953405
2006-09-11,2.3991973594288454,6.727947201406373,7.766129149520888,1.1995986797144227
2006-09-12,0.009451864562051491,3.8363654872533197,3.840728811464385,0.004725932281025746
2006-09-13,0.0,3.577167203484103,3.577167203484103,0.0
2006-09-14,99.83462562287389,40.35087719298245,49.98404282325976,49.91731281143694
2006-09-15,100.0,-1.0,50.0,50.0
2006-09-16,86.716357249648,20.71245151068131,46.109546688342796,43.358178624824
